Set,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\chain.py,chain.py,behavioral.chain.__main__.client2_delegate,client2_delegate
Set,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\chain.py,chain.py,behavioral.chain.__main__.client1,client1
Set,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\chain.py,chain.py,behavioral.chain.__main__.client2,client2
Set,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\chain.py,chain.py,behavioral.chain.__main__.requests,requests
Use,behavioral.chaining_method.Person.__init__,__init__,name,name
Use,behavioral.chaining_method.Person.__init__,__init__,action,action
Use,behavioral.chaining_method.Person.do_action,do_action,behavioral.chaining_method.Person.name,name
Use,behavioral.chaining_method.Person.do_action,do_action,behavioral.chaining_method.Person.action,action
Use,behavioral.chaining_method.Action.__init__,__init__,name,name
Use,behavioral.chaining_method.Action.amount,amount,val,val
Call,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\chaining_method.py,chaining_method.py,behavioral.chaining_method.Action,Action
Call,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\chaining_method.py,chaining_method.py,behavioral.chaining_method.Person,Person
Call,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\chaining_method.py,chaining_method.py,behavioral.chaining_method.Person.do_action,do_action
Use,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\chaining_method.py,chaining_method.py,behavioral.chaining_method.__main__.move,move
Set,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\chaining_method.py,chaining_method.py,behavioral.chaining_method.__main__.move,move
Set,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\chaining_method.py,chaining_method.py,behavioral.chaining_method.__main__.person,person
Use,behavioral.command.MoveFileCommand.__init__,__init__,src,src
Use,behavioral.command.MoveFileCommand.__init__,__init__,dest,dest
Call,behavioral.command.MoveFileCommand.execute,execute,behavioral.command.MoveFileCommand.rename,rename
Use,behavioral.command.MoveFileCommand.execute,execute,behavioral.command.MoveFileCommand.dest,dest
Use,behavioral.command.MoveFileCommand.execute,execute,behavioral.command.MoveFileCommand.src,src
Call,behavioral.command.MoveFileCommand.undo,undo,behavioral.command.MoveFileCommand.rename,rename
Use,behavioral.command.MoveFileCommand.undo,undo,behavioral.command.MoveFileCommand.dest,dest
Use,behavioral.command.MoveFileCommand.undo,undo,behavioral.command.MoveFileCommand.src,src
Use,behavioral.command.MoveFileCommand.rename,rename,src,src
Use,behavioral.command.MoveFileCommand.rename,rename,dest,dest
Call,behavioral.command.main,main,behavioral.command.MoveFileCommand,MoveFileCommand
Call,behavioral.command.main,main,behavioral.command.MoveFileCommand,MoveFileCommand
Use,behavioral.command.main,main,behavioral.command.main.command_stack,command_stack
Set,behavioral.command.main,main,behavioral.command.main.command_stack,command_stack
Call,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\command.py,command.py,behavioral.command.main,main
Call,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\iterator.py,iterator.py,behavioral.iterator.count_to,count_to
Call,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\iterator.py,iterator.py,behavioral.iterator.count_to,count_to
Call,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\iterator.py,iterator.py,behavioral.iterator.count_to_two,count_to_two
Call,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\iterator.py,iterator.py,behavioral.iterator.count_to_five,count_to_five
Use,behavioral.iterator.count_to,count_to,count,count
Set,behavioral.iterator.count_to,count_to,behavioral.iterator.count_to.numbers,numbers
Use,behavioral.mediator.TC.execute,execute,behavioral.mediator.TC._bProblem,_bProblem
Use,behavioral.mediator.TC.tearDown,tearDown,behavioral.mediator.TC._bProblem,_bProblem
Use,behavioral.mediator.TC.setTM,setTM,tm,tm
Set,behavioral.mediator.TC.setTM,setTM,behavioral.mediator.TC._tm,_tm
Use,behavioral.mediator.TC.setProblem,setProblem,value,value
Set,behavioral.mediator.TC.setProblem,setProblem,behavioral.mediator.TC._bProblem,_bProblem
Use,behavioral.mediator.Reporter.setTM,setTM,tm,tm
Set,behavioral.mediator.Reporter.setTM,setTM,behavioral.mediator.Reporter._tm,_tm
Use,behavioral.mediator.DB.setTM,setTM,tm,tm
Set,behavioral.mediator.DB.setTM,setTM,behavioral.mediator.DB._tm,_tm
Use,behavioral.mediator.TestManager.prepareReporting,prepareReporting,behavioral.mediator.TestManager.prepareReporting.rvalue,rvalue
Set,behavioral.mediator.TestManager.prepareReporting,prepareReporting,behavioral.mediator.TestManager.prepareReporting.rvalue,rvalue
Use,behavioral.mediator.TestManager.setReporter,setReporter,reporter,reporter
Set,behavioral.mediator.TestManager.setReporter,setReporter,behavioral.mediator.TestManager._reporter,_reporter
Use,behavioral.mediator.TestManager.setDB,setDB,db,db
Set,behavioral.mediator.TestManager.setDB,setDB,behavioral.mediator.TestManager._db,_db
Use,behavioral.mediator.TestManager.setTC,setTC,tc,tc
Set,behavioral.mediator.TestManager.setTC,setTC,behavioral.mediator.TestManager._tc,_tc
Call,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\mediator.py,mediator.py,behavioral.mediator.Reporter,Reporter
Call,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\mediator.py,mediator.py,behavioral.mediator.DB,DB
Call,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\mediator.py,mediator.py,behavioral.mediator.TestManager,TestManager
Call,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\mediator.py,mediator.py,behavioral.mediator.TestManager.setReporter,setReporter
Call,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\mediator.py,mediator.py,behavioral.mediator.TestManager.setDB,setDB
Call,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\mediator.py,mediator.py,behavioral.mediator.Reporter.setTM,setTM
Call,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\mediator.py,mediator.py,behavioral.mediator.DB.setTM,setTM
Call,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\mediator.py,mediator.py,behavioral.mediator.TC,TC
Call,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\mediator.py,mediator.py,behavioral.mediator.TC.setTM,setTM
Call,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\mediator.py,mediator.py,behavioral.mediator.TestManager.setTC,setTC
Call,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\mediator.py,mediator.py,behavioral.mediator.TC.setup,setup
Call,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\mediator.py,mediator.py,behavioral.mediator.TC.execute,execute
Call,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\mediator.py,mediator.py,behavioral.mediator.TC.tearDown,tearDown
Use,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\mediator.py,mediator.py,behavioral.mediator.__main__.db,db
Use,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\mediator.py,mediator.py,behavioral.mediator.__main__.tm,tm
Use,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\mediator.py,mediator.py,behavioral.mediator.__main__.tc,tc
Use,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\mediator.py,mediator.py,behavioral.mediator.__main__.reporter,reporter
Set,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\mediator.py,mediator.py,behavioral.mediator.__main__.db,db
Set,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\mediator.py,mediator.py,behavioral.mediator.__main__.tm,tm
Set,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\mediator.py,mediator.py,behavioral.mediator.__main__.tc,tc
Set,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\mediator.py,mediator.py,behavioral.mediator.__main__.reporter,reporter
Use,behavioral.memento.memento,memento,deep,deep
Use,behavioral.memento.memento,memento,behavioral.memento.memento.restore,restore
Set,behavioral.memento.memento,memento,behavioral.memento.memento.state,state
Call,behavioral.memento.Transaction.__init__,__init__,behavioral.memento.Transaction.commit,commit
Use,behavioral.memento.Transaction.__init__,__init__,deep,deep
Use,behavioral.memento.Transaction.__init__,__init__,targets,targets
Call,behavioral.memento.Transaction.commit,commit,behavioral.memento.memento,memento
Use,behavioral.memento.Transaction.commit,commit,behavioral.memento.Transaction.targets,targets
Use,behavioral.memento.Transaction.commit,commit,behavioral.memento.Transaction.deep,deep
Set,behavioral.memento.Transaction.commit,commit,behavioral.memento.Transaction.states,states
Use,behavioral.memento.Transaction.rollback,rollback,behavioral.memento.Transaction.states,states
Use,behavioral.memento.Transactional.__init__,__init__,method,method
Use,behavioral.memento.Transactional.__get__,__get__,behavioral.memento.Transactional.__get__.transaction,transaction
Use,behavioral.memento.NumObj.__init__,__init__,value,value
Use,behavioral.memento.NumObj.__repr__,__repr__,behavioral.memento.NumObj.value,value
Set,behavioral.memento.NumObj.increment,increment,behavioral.memento.NumObj.value,value
Call,behavioral.memento.NumObj.do_stuff,do_stuff,behavioral.memento.NumObj.increment,increment
Set,behavioral.memento.NumObj.do_stuff,do_stuff,behavioral.memento.NumObj.value,value
Call,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\memento.py,memento.py,behavioral.memento.NumObj,NumObj
Call,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\memento.py,memento.py,behavioral.memento.Transaction,Transaction
Call,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\memento.py,memento.py,behavioral.memento.NumObj.increment,increment
Call,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\memento.py,memento.py,behavioral.memento.Transaction.commit,commit
Call,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\memento.py,memento.py,behavioral.memento.NumObj.increment,increment
Call,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\memento.py,memento.py,behavioral.memento.Transaction.rollback,rollback
Call,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\memento.py,memento.py,behavioral.memento.NumObj.do_stuff,do_stuff
Use,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\memento.py,memento.py,behavioral.memento.__main__.num_obj,num_obj
Set,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\memento.py,memento.py,behavioral.memento.NumObj.value,value
Set,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\memento.py,memento.py,behavioral.memento.__main__.num_obj,num_obj
Set,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\memento.py,memento.py,behavioral.memento.__main__.a_transaction,a_transaction
Use,behavioral.observer.Subject.attach,attach,behavioral.observer.Subject._observers,_observers
Use,behavioral.observer.Subject.attach,attach,observer,observer
Use,behavioral.observer.Subject.detach,detach,observer,observer
Use,behavioral.observer.Subject.notify,notify,behavioral.observer.Subject._observers,_observers
Use,behavioral.observer.Subject.notify,notify,modifier,modifier
Extend,behavioral.observer.Data,Data,behavioral.observer.Subject,Subject
Call,behavioral.observer.Data.__init__,__init__,behavioral.observer.Subject.__init__,__init__
Use,behavioral.observer.Data.__init__,__init__,name,name
Use,behavioral.observer.Data.data,data,behavioral.observer.Data._data,_data
Call,behavioral.observer.Data.data,data,behavioral.observer.Subject.notify,notify
Use,behavioral.observer.Data.data,data,value,value
Set,behavioral.observer.Data.data,data,behavioral.observer.Data._data,_data
Call,behavioral.observer.main,main,behavioral.observer.Data,Data
Call,behavioral.observer.main,main,behavioral.observer.Data,Data
Call,behavioral.observer.main,main,behavioral.observer.DecimalViewer,DecimalViewer
Call,behavioral.observer.main,main,behavioral.observer.HexViewer,HexViewer
Use,behavioral.observer.main,main,behavioral.observer.main.view1,view1
Use,behavioral.observer.main,main,behavioral.observer.main.view2,view2
Set,behavioral.observer.main,main,behavioral.observer.main.data1,data1
Set,behavioral.observer.main,main,behavioral.observer.Data.data,data
Set,behavioral.observer.main,main,behavioral.observer.main.data2,data2
Set,behavioral.observer.main,main,behavioral.observer.main.view1,view1
Set,behavioral.observer.main,main,behavioral.observer.main.view2,view2
Call,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\observer.py,observer.py,behavioral.observer.main,main
Use,behavioral.publish_subscribe.Provider.notify,notify,msg,msg
Use,behavioral.publish_subscribe.Provider.subscribe,subscribe,msg,msg
Use,behavioral.publish_subscribe.Provider.subscribe,subscribe,subscriber,subscriber
Use,behavioral.publish_subscribe.Provider.unsubscribe,unsubscribe,msg,msg
Use,behavioral.publish_subscribe.Provider.unsubscribe,unsubscribe,subscriber,subscriber
Use,behavioral.publish_subscribe.Provider.update,update,behavioral.publish_subscribe.Provider.msg_queue,msg_queue
Set,behavioral.publish_subscribe.Provider.update,update,behavioral.publish_subscribe.Provider.msg_queue,msg_queue
Use,behavioral.publish_subscribe.Publisher.__init__,__init__,msg_center,msg_center
Use,behavioral.publish_subscribe.Publisher.publish,publish,msg,msg
Use,behavioral.publish_subscribe.Subscriber.__init__,__init__,name,name
Use,behavioral.publish_subscribe.Subscriber.__init__,__init__,msg_center,msg_center
Use,behavioral.publish_subscribe.Subscriber.subscribe,subscribe,msg,msg
Use,behavioral.publish_subscribe.Subscriber.unsubscribe,unsubscribe,msg,msg
Use,behavioral.publish_subscribe.Subscriber.run,run,msg,msg
Use,behavioral.publish_subscribe.Subscriber.run,run,behavioral.publish_subscribe.Subscriber.name,name
Call,behavioral.publish_subscribe.main,main,behavioral.publish_subscribe.Provider,Provider
Call,behavioral.publish_subscribe.main,main,behavioral.publish_subscribe.Publisher,Publisher
Call,behavioral.publish_subscribe.main,main,behavioral.publish_subscribe.Subscriber,Subscriber
Call,behavioral.publish_subscribe.main,main,behavioral.publish_subscribe.Subscriber.subscribe,subscribe
Call,behavioral.publish_subscribe.main,main,behavioral.publish_subscribe.Subscriber,Subscriber
Call,behavioral.publish_subscribe.main,main,behavioral.publish_subscribe.Subscriber.subscribe,subscribe
Call,behavioral.publish_subscribe.main,main,behavioral.publish_subscribe.Subscriber,Subscriber
Call,behavioral.publish_subscribe.main,main,behavioral.publish_subscribe.Subscriber.subscribe,subscribe
Call,behavioral.publish_subscribe.main,main,behavioral.publish_subscribe.Subscriber,Subscriber
Call,behavioral.publish_subscribe.main,main,behavioral.publish_subscribe.Subscriber.subscribe,subscribe
Call,behavioral.publish_subscribe.main,main,behavioral.publish_subscribe.Subscriber.unsubscribe,unsubscribe
Call,behavioral.publish_subscribe.main,main,behavioral.publish_subscribe.Publisher.publish,publish
Call,behavioral.publish_subscribe.main,main,behavioral.publish_subscribe.Publisher.publish,publish
Call,behavioral.publish_subscribe.main,main,behavioral.publish_subscribe.Publisher.publish,publish
Call,behavioral.publish_subscribe.main,main,behavioral.publish_subscribe.Publisher.publish,publish
Call,behavioral.publish_subscribe.main,main,behavioral.publish_subscribe.Publisher.publish,publish
Call,behavioral.publish_subscribe.main,main,behavioral.publish_subscribe.Publisher.publish,publish
Call,behavioral.publish_subscribe.main,main,behavioral.publish_subscribe.Publisher.publish,publish
Call,behavioral.publish_subscribe.main,main,behavioral.publish_subscribe.Publisher.publish,publish
Call,behavioral.publish_subscribe.main,main,behavioral.publish_subscribe.Provider.update,update
Use,behavioral.publish_subscribe.main,main,behavioral.publish_subscribe.main.message_center,message_center
Set,behavioral.publish_subscribe.main,main,behavioral.publish_subscribe.main.message_center,message_center
Set,behavioral.publish_subscribe.main,main,behavioral.publish_subscribe.main.fftv,fftv
Set,behavioral.publish_subscribe.main,main,behavioral.publish_subscribe.main.jim,jim
Set,behavioral.publish_subscribe.main,main,behavioral.publish_subscribe.main.jack,jack
Set,behavioral.publish_subscribe.main,main,behavioral.publish_subscribe.main.gee,gee
Set,behavioral.publish_subscribe.main,main,behavioral.publish_subscribe.main.vani,vani
Call,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\publish_subscribe.py,publish_subscribe.py,behavioral.publish_subscribe.main,main
Use,behavioral.registry.RegistryHolder.__new__,__new__,cls,cls
Use,behavioral.registry.RegistryHolder.__new__,__new__,name,name
Use,behavioral.registry.RegistryHolder.__new__,__new__,bases,bases
Use,behavioral.registry.RegistryHolder.__new__,__new__,attrs,attrs
Use,behavioral.registry.RegistryHolder.__new__,__new__,behavioral.registry.RegistryHolder.__new__.new_cls,new_cls
Set,behavioral.registry.RegistryHolder.__new__,__new__,behavioral.registry.RegistryHolder.__new__.new_cls,new_cls
Use,behavioral.registry.RegistryHolder.get_registry,get_registry,behavioral.registry.RegistryHolder.REGISTRY,REGISTRY
Use,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\registry.py,registry.py,behavioral.registry.BaseRegisteredClass,BaseRegisteredClass
Use,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\registry.py,registry.py,behavioral.registry.RegistryHolder.REGISTRY,REGISTRY
Call,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\specification.py,specification.py,behavioral.specification.Specification,Specification
Call,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\specification.py,specification.py,behavioral.specification.Specification,Specification
Call,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\specification.py,specification.py,behavioral.specification.Specification,Specification
Call,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\specification.py,specification.py,behavioral.specification.Specification,Specification
Call,C:\Users\wj86\Documents\gitrepo\python-workspace\python-patterns\behavioral\specification.py,specification.py,behavioral.specification.Specification,Specification
Extend,behavioral.specification.CompositeSpecification,CompositeSpecification,behavioral.specification.Specification,Specification
Call,behavioral.specification.CompositeSpecification.and_specification,and_specification,behavioral.specification.AndSpecification,AndSpecification
Use,behavioral.specification.CompositeSpecification.and_specification,and_specification,candidate,candidate
Call,behavioral.specification.CompositeSpecification.or_specification,or_specification,behavioral.specification.OrSpecification,OrSpecification
Use,behavioral.specification.CompositeSpecification.or_specification,or_specification,candidate,candidate
Call,behavioral.specification.CompositeSpecification.not_specification,not_specification,behavioral.specification.NotSpecification,NotSpecification
Extend,behavioral.specification.AndSpecification,AndSpecification,behavioral.specification.CompositeSpecification,CompositeSpecification
Use,behavioral.specification.AndSpecification.__init__,__init__,one,one
Use,behavioral.specification.AndSpecification.__init__,__init__,other,other
Call,behavioral.specification.AndSpecification.is_satisfied_by,is_satisfied_by,behavioral.specification.Specification.is_satisfied_by,is_satisfied_by
Call,behavioral.specification.AndSpecification.is_satisfied_by,is_satisfied_by,behavioral.specification.Specification.is_satisfied_by,is_satisfied_by
Use,behavioral.specification.AndSpecification.is_satisfied_by,is_satisfied_by,candidate,candidate
Extend,behavioral.specification.OrSpecification,OrSpecification,behavioral.specification.CompositeSpecification,CompositeSpecification
Use,behavioral.specification.OrSpecification.__init__,__init__,one,one
Use,behavioral.specification.OrSpecification.__init__,__init__,other,other
Call,behavioral.specification.OrSpecification.is_satisfied_by,is_satisfied_by,behavioral.specification.Specification.is_satisfied_by,is_satisfied_by
Call,behavioral.specification.OrSpecification.is_satisfied_by,is_satisfied_by,behavioral.specification.Specification.is_satisfied_by,is_satisfied_by
Use,behavioral.specification.OrSpecification.is_satisfied_by,is_satisfied_by,candidate,candidate
Extend,behavioral.specification.NotSpecification,NotSpecification,behavioral.specification.CompositeSpecification,CompositeSpecification
Use,behavioral.specification.NotSpecification.__init__,__init__,wrapped,wrapped
Call,behavioral.specification.NotSpecification.is_satisfied_by,is_satisfied_by,behavioral.specification.Specification.is_satisfied_by,is_satisfied_by
Use,behavioral.specification.NotSpecification.is_satisfied_by,is_satisfied_by,candidate,candidate
Use,behavioral.specification.User.__init__,__init__,super_user,super_user
Extend,behavioral.specification.UserSpecification,UserSpecification,behavioral.specification.CompositeSpecification,CompositeSpecification
Use,behavioral.specification.UserSpecification.is_satisfied_by,is_satisfied_by,candidate,candidate
Use,behavioral.specification.UserSpecification.is_satisfied_by,is_satisfied_by,behavioral.specification.User,User
Extend,behavioral.specification.SuperUserSpecification,SuperUserSpecification,behavioral.specification.CompositeSpecification,CompositeSpecification
Use,behavioral.specification.SuperUserSpecification.is_satisfied_by,is_satisfied_by,candidate,candidate
