Id,Label,Type,Parent
115604,RawSockaddrLinklayer,class,115447
17302,Wait,function,17295
82839,Pause,function,82148
82841,Pread,function,82148
115609,RawSockaddrNetlink,class,115447
921,InitializeRootManifestAndLock,function,914
17305,Go,function,17295
115613,RawSockaddrHCI,class,115447
17309,unix,folder,-1
17310,github.com/golang/dep/vendor/golang.org/x/sys/unix/bluetooth_linux.go,file,17309
82849,Pwrite,function,82148
929,cacheDeps,function,914
115618,RawSockaddrCAN,class,115447
82857,Seek,function,82148
115624,RawSockaddrALG,class,115447
942,importManifestAndLock,function,914
115630,RawSockaddrVM,class,115447
115633,RawSockaddr,class,115447
17328,github.com/golang/dep/vendor/golang.org/x/sys/unix/cap_freebsd.go,file,17309
82864,Select,function,82148
115637,_Socklen,class,115447
17333,capidxbit,function,17328
115636,RawSockaddrAny,class,115447
17336,rightToIndex,function,17328
82873,sendfile,function,82148
115640,Linger,class,115447
954,removeTransitiveDependencies,function,914
115643,Iovec,class,115447
957,DeriveManifestAndLock,function,914
17341,caprver,function,17328
115646,IPMreq,class,115447
66494,github.com/golang/dep/vendor/golang.org/x/sys/unix/zerrors_openbsd_arm.go,file,17309
17344,capver,function,17328
82881,Setfsgid,function,82148
17347,caparsize,function,17328
115650,IPMreqn,class,115447
115653,IPv6Mreq,class,115447
82884,Setfsuid,function,82148
17350,CapRightsSet,function,17328
82887,Setregid,function,82148
969,FinalizeRootManifestAndLock,function,914
82891,Setresgid,function,82148
115658,PacketMreq,class,115447
17357,CapRightsClear,function,17328
82896,Setresuid,function,82148
115666,Msghdr,class,115447
17364,CapRightsIsSet,function,17328
82901,Setrlimit,function,82148
981,Info,function,914
115670,Cmsghdr,class,115447
82905,Setreuid,function,82148
984,github.com/golang/dep/cmd/dep/status.go,file,90
115674,Inet4Pktinfo,class,115447
17372,capright,function,17328
82909,Shutdown,function,82148
115677,Inet6Pktinfo,class,115447
17376,CapRightsInit,function,17328
82913,Splice,function,82148
115680,IPv6MTUInfo,class,115447
115682,ICMPv6Filter,class,115447
996,Name,function,1024
17382,CapRightsLimit,function,17328
999,Args,function,1024
115686,Ucred,class,115447
1002,ShortHelp,function,1024
17386,CapRightsGet,function,17328
82923,Stat,function,82148
1005,LongHelp,function,1024
1008,Hidden,function,1024
17392,github.com/golang/dep/vendor/golang.org/x/sys/unix/constants.go,file,17309
82928,Statfs,function,82148
1011,Register,function,1024
82933,SyncFileRange,function,82148
17396,github.com/golang/dep/vendor/golang.org/x/sys/unix/dev_linux.go,file,17309
17397,Major,function,17396
17401,Minor,function,17396
82939,Truncate,function,82148
17405,Mkdev,function,17396
1024,statusCommand,class,984
82944,accept,function,82148
17410,github.com/golang/dep/vendor/golang.org/x/sys/unix/dirent.go,file,17309
17411,readInt,function,17410
82951,accept4,function,82148
115718,TCPInfo,class,115447
17417,readIntBE,function,17410
1034,outputter,class,984
17421,readIntLE,function,17410
82959,bind,function,82148
1038,oldOutputter,class,984
1040,tableOutput,class,984
1041,BasicHeader,function,1040
17425,ParseDirent,function,17410
1044,BasicFooter,function,1040
82964,connect,function,82148
1047,BasicLine,function,1040
82969,getgroups,function,82148
1051,DetailHeader,function,1040
82975,setgroups,function,82148
1055,DetailFooter,function,1040
82979,getsockopt,function,82148
17442,github.com/golang/dep/vendor/golang.org/x/sys/unix/endian_big.go,file,17309
1059,DetailLine,function,1040
17444,github.com/golang/dep/vendor/golang.org/x/sys/unix/endian_little.go,file,17309
17446,github.com/golang/dep/vendor/golang.org/x/sys/unix/env_unix.go,file,17309
1063,MissingHeader,function,1040
17447,Getenv,function,17446
1066,MissingLine,function,1040
17451,Setenv,function,17446
82986,setsockopt,function,82148
1070,MissingFooter,function,1040
17455,Clearenv,function,17446
17456,Environ,function,17446
82993,socket,function,82148
1073,OldHeader,function,1040
17458,github.com/golang/dep/vendor/golang.org/x/sys/unix/env_unset.go,file,17309
17459,Unsetenv,function,17458
1076,OldLine,function,1040
17462,github.com/golang/dep/vendor/golang.org/x/sys/unix/errors_freebsd_386.go,file,17309
1080,OldFooter,function,1040
83000,socketpair,function,82148
83006,getpeername,function,82148
1088,jsonOutput,class,984
1089,BasicHeader,function,1088
83011,getsockname,function,82148
1092,BasicFooter,function,1088
1095,BasicLine,function,1088
83016,recvfrom,function,82148
1099,DetailHeader,function,1088
1103,DetailFooter,function,1088
83026,sendto,function,82148
1108,DetailLine,function,1088
1112,MissingHeader,function,1088
1115,MissingLine,function,1088
83034,recvmsg,function,82148
1119,MissingFooter,function,1088
83041,sendmsg,function,82148
1122,OldHeader,function,1088
1125,OldLine,function,1088
1129,OldFooter,function,1088
83048,mmap,function,82148
1136,dotOutput,class,984
1137,BasicHeader,function,1136
83058,Gettimeofday,function,82148
83061,Time,function,82148
1142,BasicFooter,function,1136
1146,BasicLine,function,1136
83066,Utime,function,82148
1150,DetailHeader,function,1136
83071,pipe,function,82148
115839,NlMsghdr,class,115447
1154,DetailFooter,function,1136
83074,pipe2,function,82148
115842,NlMsgerr,class,115447
115844,RtGenmsg,class,115447
1158,DetailLine,function,1136
115847,NlAttr,class,115447
83078,poll,function,82148
1162,MissingHeader,function,1136
115850,RtAttr,class,115447
83085,github.com/golang/dep/vendor/golang.org/x/sys/unix/zsyscall_linux_ppc64le.go,file,17309
1165,MissingLine,function,1136
83087,fchmodat,function,83085
115857,IfInfomsg,class,115447
1169,MissingFooter,function,1136
83093,ioctl,function,83085
115863,IfAddrmsg,class,115447
1175,templateOutput,class,984
1176,BasicHeader,function,1175
1179,BasicFooter,function,1175
83098,Linkat,function,83085
1182,BasicLine,function,1175
115873,RtMsg,class,115447
83107,openat,function,83085
1187,DetailHeader,function,1175
1191,DetailFooter,function,1175
115878,RtNexthop,class,115447
1196,DetailLine,function,1175
115885,SockFilter,class,115447
83116,ppoll,function,83085
115889,SockFprog,class,115447
1201,OldHeader,function,1175
1204,OldFooter,function,1175
83124,Readlinkat,function,83085
1207,OldLine,function,1175
115894,InotifyEvent,class,115447
1211,MissingHeader,function,1175
83133,Symlinkat,function,83085
1214,MissingFooter,function,1175
1217,MissingLine,function,1175
1221,Run,function,1024
83140,Unlinkat,function,83085
115913,PtraceRegs,class,115447
115915,FdSet,class,115447
83146,utimes,function,83085
83151,utimensat,function,83085
83158,futimesat,function,83085
83163,Getcwd,function,83085
1243,validateFlags,function,1024
115930,Sysinfo_t,class,115447
83169,wait4,function,83085
115937,Utsname,class,115447
1251,OldStatus,class,984
115942,Ustat_t,class,115447
83177,KeyctlInt,function,83085
1256,rawOldStatus,class,984
1257,getConsolidatedConstraint,function,1251
115946,EpollEvent,class,115447
1263,getConsolidatedLatest,function,1251
83186,KeyctlBuffer,function,83085
115954,PollFd,class,115447
1268,marshalJSON,function,1251
1271,runOld,function,1024
83195,keyctlJoin,function,83085
115963,Sigset_t,class,115447
83202,keyctlSearch,function,83085
115975,Termios,class,115447
83213,keyctlIOV,function,83085
115980,Winsize,class,115447
17679,github.com/golang/dep/vendor/golang.org/x/sys/unix/errors_freebsd_amd64.go,file,17309
83220,keyctlDH,function,83085
1301,rawStatus,class,984
1304,rawDetail,class,984
1308,rawDetailVersion,class,984
83228,ptrace,function,83085
83234,reboot,function,83085
1318,rawDetailProject,class,984
83241,mount,function,83085
1325,rawDetailMetadata,class,984
1326,newRawMetadata,function,984
83251,Acct,function,83085
83255,AddKey,function,83085
1338,BasicStatus,class,984
116028,Taskstats,class,115447
1344,DetailStatus,class,984
1345,getConsolidatedConstraint,function,1338
83266,Adjtimex,function,83085
83271,Chdir,function,83085
1351,getConsolidatedVersion,function,1338
83275,Chroot,function,83085
1355,getConsolidatedLatest,function,1338
83279,ClockGettime,function,83085
116047,Genlmsghdr,class,115447
1360,getPruneOpts,function,1344
83283,Close,function,83085
1363,marshalJSON,function,1338
1366,marshalJSON,function,1344
83286,CopyFileRange,function,83085
1372,MissingStatus,class,984
1373,runStatusAll,function,1024
83296,Dup,function,83085
83301,Dup3,function,83085
116072,github.com/golang/dep/vendor/golang.org/x/sys/unix/ztypes_linux_amd64.go,file,17309
83306,EpollCreate,function,83085
83311,EpollCreate1,function,83085
116079,_C_short,class,116072
116081,_C_long,class,116072
116080,_C_int,class,116072
116082,_C_long_long,class,116072
116085,Timespec,class,116072
83316,EpollCtl,function,83085
116088,Timeval,class,116072
83322,Eventfd,function,83085
83328,Exit,function,83085
83330,Faccessat,function,83085
