Id,Label,Type,Parent
1355,printHugoVersion,function,1349
1360,errors,folder,-1
1361,github.com/gohugoio/hugo/common/errors/errors.go,file,1360
9555,CheckShortCodeMatch,function,9542
1363,loggers,folder,-1
1364,github.com/gohugoio/hugo/common/loggers/loggers.go,file,1363
1365,NewDebugLogger,function,1364
17749,loadEmbedded,function,17476
1367,NewWarningLogger,function,1364
9560,CheckShortCodeMatchAndError,function,9542
1369,NewErrorLogger,function,1364
17755,addInternalTemplate,function,17476
1371,maps,folder,-1
1372,github.com/gohugoio/hugo/common/maps/maps.go,file,1371
1373,ToLower,function,1372
17760,checkState,function,17476
1376,github.com/gohugoio/hugo/common/maps/maps_test.go,file,1371
1377,TestToLower,function,1376
17762,isDotFile,function,17441
9572,TestNonSC,function,9542
1380,github.com/gohugoio/hugo/common/maps/scratch.go,file,1371
17765,isBackupFile,function,17441
9574,TestHyphenatedSC,function,9542
1383,Scratch,class,1380
1384,Add,function,1383
9577,TestNoTrailingNewline,function,9542
17769,isBaseTemplate,function,17441
9580,TestPositionalParamSC,function,9542
17772,github.com/gohugoio/hugo/tpl/tplimpl/templateFuncster.go,file,17390
9583,TestPositionalParamIndexOutOfBounds,function,9542
17775,templateFuncster,class,17772
17776,newTemplateFuncster,function,17772
9586,TestNamedParamSC,function,9542
17779,partial,function,17775
1396,Set,function,1383
9590,TestInnerSCWithMarkdown,function,9542
1401,Delete,function,1383
9594,github.com/gohugoio/hugo/hugolib/site.go,file,4015
1405,Get,function,1383
17790,github.com/gohugoio/hugo/tpl/tplimpl/templateProvider.go,file,17390
17791,TemplateProvider,class,17790
17793,Update,function,17791
1410,SetInMap,function,1383
17799,Clone,function,17791
1416,GetSortedMapValues,function,1383
17805,github.com/gohugoio/hugo/tpl/tplimpl/template_ast_transformers.go,file,17390
17806,decl,class,17805
1423,NewScratch,function,1380
1425,github.com/gohugoio/hugo/common/maps/scratch_test.go,file,1371
1426,TestScratchAdd,function,1425
17811,templateContext,class,17805
17812,getIfNotVisited,function,17811
1430,TestScratchAddSlice,function,1425
17816,newTemplateContext,function,17805
9625,Site,class,9594
1435,TestScratchSet,function,1425
17819,createParseTreeLookup,function,17805
9627,siteRenderingContext,class,9594
9628,initRenderFormats,function,9625
1439,TestScratchDelete,function,1425
17823,applyTemplateTransformersToHMLTTemplate,function,17805
9632,isEnabled,function,9625
17826,applyTemplateTransformersToTextTemplate,function,17805
1443,TestScratchInParallel,function,1425
9636,reset,function,9625
17830,applyTemplateTransformers,function,17805
9639,newSite,function,9594
17835,paramsKeysToLower,function,17811
1454,TestScratchGet,function,1425
17839,paramsKeysToLowerForNodes,function,17811
1458,TestScratchSetInMap,function,1425
17842,updateIdentsIfNeeded,function,17811
1462,TestScratchGetSortedMapValues,function,1425
17847,indexOfReplacementStart,function,17806
1466,BenchmarkScratchGet,function,1425
9658,NewSite,function,9594
1470,math,folder,-1
1471,github.com/gohugoio/hugo/common/math/math.go,file,1470
